system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,max_steps,final_P_DG_5,final_SOC_BSS_9,step_costs_json,step_times_json,failure_message,diagnostic_case,diagnostic_case_label,modified_property,price_variation,time_coupling,flat_price,relaxed_ramp,relaxed_ramp_value,relaxed_ramp_setting,experiment_tag,source_cache,gap_to_perfect_percent,cost_accounting,certified_global,gurobi_status,mean_num_vars,mean_num_bin_vars,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,mean_model_status,min_model_sol_count,step_P_DG_5_json,step_SOC_BSS_9_json,step_P_BSS_json,step_P_grid_json,step_loss_json,step_load_total_json,step_pv_11_json,step_wind_26_json,mean_std_nn_binary_count,step_model_statuses_json,step_model_sol_counts_json,num_optimal_steps,num_timelimit_steps
33,MPC-3,90,test_id,id_actual,id_reliable,3,,1706.3695133932881,1328.7701165870474,28.41721017749155,,59.0119993686676,1.2294166535139084,16.5,0,0,True,,100090,pure_mpc,4,48,True,,1.0,0.12500000080856047,"[16.57657626639352, 9.294333541695792, 3.692950455391205, 4.926275692550095, 6.159674681808785, 6.085971252156352, 8.692166496836917, 8.407698168628562, 12.949069242878714, 10.974812772993186, 17.69399534790862, 29.694852590286224, 16.7295343637658, 16.24526223701128, 22.58665002548142, 13.223290651398464, 5.4298688017746475, 5.641601060502554, 4.408393270475937, 3.175108083387132, 1.941919000180926, 0.7088258125839682, 0.0, 0.0, 18.871901578444483, 1.845559775913836, 32.79686310995358, 4.3120190841253345, 33.57660054905122, 55.94544500858958, 43.83137913661931, 93.63819309079176, 96.33677334789637, 120.8816120157388, 115.36044915768717, 120.33762901188294, 44.01046891126645, 53.25841933204487, 68.36144262370185, 59.757191587854116, 69.43845912294186, 52.44734171523193, 61.72515271443709, 70.25492318258051, 66.76774838543078, 63.71264727672358, 68.42327119674083, 65.23919266154965]","[0.49200010299682617, 0.8139998912811279, 0.3299999237060547, 0.11099982261657715, 0.0820000171661377, 0.08600020408630371, 2.496999979019165, 2.4560000896453857, 0.7369999885559082, 0.6659998893737793, 0.440000057220459, 0.2990000247955322, 1.556999921798706, 1.4179999828338623, 1.6640000343322754, 1.500999927520752, 0.41900014877319336, 0.13699984550476074, 0.04900002479553223, 0.08100008964538574, 0.05099987983703613, 0.39999985694885254, 0.04699993133544922, 0.04999995231628418, 16.5, 3.0179998874664307, 15.417999982833862, 0.6470000743865967, 2.941999912261963, 0.49199986457824707, 0.5340001583099365, 0.43000006675720215, 0.3540000915527344, 0.11700010299682617, 0.11899995803833008, 0.12800002098083496, 0.28800010681152344, 0.1919999122619629, 0.11100006103515625, 0.30500006675720215, 0.09799981117248535, 0.3379998207092285, 0.1230001449584961, 0.0989999771118164, 0.18999981880187988, 0.09399986267089844, 0.06200003623962402, 0.029000043869018555]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,28.41721017749155,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MPC-3,91,test_id,id_actual,id_reliable,3,,1744.7135049381511,1352.961137244779,28.95518259239519,,93.03899908065796,1.9383124808470409,20.52500009536743,0,0,True,,100091,pure_mpc,4,48,True,,1.0,0.12500000118108273,"[23.834475077679173, 13.685864788771234, 3.699359119357123, 10.499984887450783, 6.1661071123165865, 11.14516275584992, 12.856963161548656, 8.156321159934079, 9.328155325945755, 8.332529928981357, 15.988124729484538, 34.44070873187147, 42.23079773237474, 27.462111179312984, 20.948270853322693, 5.993696133350401, 4.760287555871307, 4.845874693046804, 3.612555453316048, 2.3793323182182182, 1.1462050784793163, 0.0, 0.0, 0.0, 30.885904688720135, 6.227858327491791, 10.992389958169428, 33.57864441917351, 23.765124619464487, 55.37421611415694, 68.98964162451924, 77.02723222270943, 110.35692739298207, 106.84808405720882, 132.66275147084124, 98.21805339832257, 60.23954266629645, 52.39087328606057, 59.35267330499039, 59.01029722465861, 54.72785699342595, 67.4715450049789, 63.315558748705826, 52.91812240752992, 68.13105996376079, 66.781121567966, 58.61428317078129, 55.3208545287535]","[0.125, 0.3529999256134033, 0.7049999237060547, 11.71399998664856, 1.503000020980835, 1.4500000476837158, 1.1710000038146973, 2.50600004196167, 0.46199989318847656, 1.4819998741149902, 0.6689999103546143, 0.312000036239624, 0.5860002040863037, 1.0199999809265137, 1.1159999370574951, 0.5950000286102295, 0.5929999351501465, 3.0940001010894775, 0.5180001258850098, 0.05299997329711914, 12.255000114440918, 0.6180000305175781, 0.4700000286102295, 5.017999887466431, 20.52500009536743, 8.409000158309937, 6.115999937057495, 4.5849997997283936, 0.9960000514984131, 0.3509998321533203, 0.375, 0.13899993896484375, 0.11299991607666016, 0.7309999465942383, 0.12899994850158691, 0.14499998092651367, 0.11699986457824707, 0.2109999656677246, 0.2799999713897705, 0.27300000190734863, 0.20099997520446777, 0.11599993705749512, 0.20300006866455078, 0.19899988174438477, 0.12899994850158691, 0.1960000991821289, 0.07999992370605469, 0.031999826431274414]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,28.95518259239519,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MPC-3,92,test_id,id_actual,id_reliable,3,,1552.7649357817957,1213.58152547329,27.948959603371193,,80.56799983978271,1.67849999666214,15.944999933242798,0,0,True,,100092,pure_mpc,4,48,True,,1.0,0.12500000095557964,"[5.517877334537035, 16.436116598354342, 9.320412962174412, 11.060028865354166, 7.1841151419008344, 5.774614974694243, 5.491063339759648, 10.329164687447523, 15.288386781784991, 8.468100138525188, 11.084345245901183, 24.320007506571535, 39.40145293972756, 26.562200054161877, 11.868098262768555, 11.333078832869106, 5.036847010148015, 3.8035129065432014, 2.570274802438377, 1.3371326983335523, 0.10408659422872757, 0.0, 0.0, 0.0, 8.810002975393477, 2.054892982907199, 3.2880909096616153, 5.269930354004328, 25.930293330985045, 20.18536542111285, 63.615185473900894, 70.69593565466792, 106.64411028542038, 124.04036366038021, 91.25811545262098, 123.67556518256578, 49.846693306819326, 56.60665803694244, 48.61760451085953, 63.90740842490696, 55.48437573979316, 55.25890773712642, 53.208515931273766, 65.4359173762228, 49.10955908357545, 64.32217443757654, 60.99135353278142, 52.21699830207299]","[5.983000040054321, 0.33899998664855957, 2.1549999713897705, 10.01200008392334, 1.99399995803833, 0.07999992370605469, 0.11500000953674316, 0.6860001087188721, 0.32000017166137695, 0.8949999809265137, 2.4700000286102295, 0.6630001068115234, 1.1150000095367432, 2.263000011444092, 0.4659998416900635, 0.5729999542236328, 0.6429998874664307, 0.05000019073486328, 0.5339999198913574, 0.5240001678466797, 0.4099998474121094, 0.3819999694824219, 6.6529998779296875, 0.40400004386901855, 15.944999933242798, 2.618000030517578, 0.4500000476837158, 2.5889999866485596, 13.51799988746643, 1.315999984741211, 0.4809999465942383, 0.41899991035461426, 0.12400007247924805, 0.3960001468658447, 0.35199999809265137, 0.09500002861022949, 0.21700000762939453, 0.2089998722076416, 0.2630000114440918, 0.26799988746643066, 0.3039999008178711, 0.3280000686645508, 0.3169999122619629, 0.10500001907348633, 0.22900009155273438, 0.20099997520446777, 0.06399989128112793, 0.031000137329101562]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,27.948959603371193,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MPC-3,93,test_id,id_actual,id_reliable,3,,1637.3319171837081,1266.8040880060507,29.249023798215564,,66.00999999046326,1.3752083331346512,13.468999862670898,0,0,True,,100093,pure_mpc,4,48,True,,1.0,0.1250000009784015,"[16.17492914066864, 12.25543418690818, 8.877301187392437, 4.932700350691031, 8.129190617734965, 6.166142183372741, 15.274878196907059, 6.16615, 9.108083337804018, 13.148763223038971, 20.71621280710045, 26.960375747645244, 21.694150079752006, 24.846526866255203, 25.968293434456776, 5.233137448259613, 3.9997880665254644, 4.116346869476281, 2.883084496105489, 1.759641050910573, 0.677582641538365, 0.0, 0.0, 0.0, 1.2330379193661543, 7.042909800496364, 22.111897062545978, 15.269340409639423, 6.16615, 51.13053470789753, 63.676785262415706, 75.30767132604454, 83.22395026415455, 117.3712972916592, 126.91280960186826, 122.08025710170422, 42.427094288219536, 64.74763401538351, 56.70975460734655, 59.41606591465383, 69.87583239648089, 62.43596107275621, 66.44399184906077, 61.15507978478, 66.98454523554581, 54.458599026446116, 47.96118088229533, 54.100825430404115]","[0.7739999294281006, 0.6540000438690186, 2.631999969482422, 0.08799982070922852, 3.0810000896453857, 0.0710000991821289, 1.4270000457763672, 0.3489999771118164, 1.9530000686645508, 1.2690000534057617, 0.6410000324249268, 0.3080000877380371, 3.265000104904175, 1.8950002193450928, 3.109999895095825, 0.375, 0.6510000228881836, 0.6500000953674316, 0.06100010871887207, 4.224999904632568, 8.519999980926514, 0.5320000648498535, 0.3919999599456787, 0.05499982833862305, 0.8630001544952393, 13.468999862670898, 3.625, 2.3440001010894775, 4.58899998664856, 0.5249998569488525, 0.1770000457763672, 0.11899995803833008, 0.7330000400543213, 0.4309999942779541, 0.10599994659423828, 0.10899996757507324, 0.3320000171661377, 0.10199999809265137, 0.2049999237060547, 0.11500000953674316, 0.10800004005432129, 0.18199992179870605, 0.18999981880187988, 0.21300005912780762, 0.11699986457824707, 0.22900009155273438, 0.08599996566772461, 0.06299996376037598]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,29.249023798215564,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MPC-3,94,test_id,id_actual,id_reliable,3,,1653.5192611214925,1310.6801597600784,26.157342720757388,,67.58900141716003,1.408104196190834,16.29800009727478,0,0,True,,100094,pure_mpc,4,48,True,,1.0,0.12500000072712214,"[21.692775432894514, 5.425861649543442, 3.5834274461468167, 11.290792043456248, 9.107272772858515, 5.625689374865625, 6.261028453051241, 10.645220707528647, 12.5234795386596, 12.867821968772246, 21.26227081874209, 26.346829161526188, 41.61517385382555, 29.499044103297997, 17.461866346750693, 16.902229093723953, 5.1501045072038485, 4.921447896932978, 3.6881227749231735, 2.4548937616791644, 1.2217606406631967, 0.0, 0.0, 0.0, 1.2330379411895933, 2.4661718923435383, 3.6994017801954393, 18.88929786089332, 6.16615, 32.41057508283483, 67.59465591843289, 86.81209253675327, 103.90116633442236, 118.76609251553884, 112.20552872609063, 105.04250407711001, 53.56541397038842, 59.688088194434506, 50.69640521414529, 52.870319772925725, 68.08675337199327, 61.1904903369987, 68.44538294860969, 55.486571353876116, 61.03841068947116, 53.3868866761693, 71.87290157005553, 68.45785000957427]","[0.10800004005432129, 2.38700008392334, 0.3690001964569092, 16.29800009727478, 12.19100022315979, 0.29000020027160645, 1.8350000381469727, 1.8440001010894775, 0.34800004959106445, 1.6380000114440918, 0.49200010299682617, 0.2949998378753662, 0.627000093460083, 0.38699984550476074, 0.4630000591278076, 0.4549999237060547, 0.5449998378753662, 5.074000120162964, 0.5279998779296875, 0.051000118255615234, 0.05200004577636719, 0.5289998054504395, 0.4679999351501465, 5.865000009536743, 1.6390001773834229, 0.6940000057220459, 0.33500003814697266, 4.984000205993652, 1.8220000267028809, 1.0520000457763672, 0.3539998531341553, 0.3819999694824219, 0.10699987411499023, 0.5269999504089355, 0.12600016593933105, 0.13499999046325684, 0.1119999885559082, 0.10900020599365234, 0.32899999618530273, 0.31599998474121094, 0.18799996376037598, 0.13400006294250488, 0.10899996757507324, 0.21600008010864258, 0.3190000057220459, 0.35500001907348633, 0.07300019264221191, 0.03299999237060547]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,26.157342720757388,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MPC-3,95,test_id,id_actual,id_reliable,3,,1603.4040323552476,1261.4841912567745,27.104568053114473,,62.486000537872314,1.30179167787234,8.971999883651733,0,0,True,,100095,pure_mpc,4,48,True,,1.0,0.12500000082673807,"[15.286355845240099, 3.4468774403619578, 4.658552455871427, 4.932727723470603, 5.402543211280874, 6.309714081241086, 5.280551312988484, 6.166080601505607, 8.953035019136621, 14.327566076159147, 18.20519087133033, 29.283721188340877, 27.133748210218926, 35.861562393063444, 14.772951037245788, 15.960480663185276, 5.0364543766886865, 3.906760430479636, 2.785073504655001, 3.3085124793310827, 2.07553271379767, 0.8424291254214663, 0.0, 0.0, 1.233037644411797, 2.4116373268886986, 3.644862953872509, 6.645374705587842, 16.63177861682747, 52.76090626197611, 62.15264407101722, 81.1074141289556, 97.37015270042306, 106.39548033431386, 96.46303531473887, 129.93003744563856, 64.73712220058262, 49.543997364417635, 46.27242649893248, 64.73337490065322, 59.52974602882731, 61.54233352764876, 50.34364264789429, 64.48773369357217, 49.873473382800256, 69.40358771926373, 65.12341680549072, 67.13039531949896]","[0.3399999141693115, 8.182999849319458, 3.421999931335449, 0.09800004959106445, 0.3660001754760742, 3.609999895095825, 0.3920001983642578, 0.08500003814697266, 0.4739999771118164, 1.5310001373291016, 0.5080001354217529, 0.307999849319458, 2.0349998474121094, 0.11599993705749512, 0.5659999847412109, 0.4720001220703125, 1.8250000476837158, 5.414000034332275, 6.331999778747559, 2.243000030517578, 0.05900001525878906, 0.0410001277923584, 0.06399989128112793, 8.971999883651733, 2.455000162124634, 0.5910000801086426, 0.5550000667572021, 3.056999921798706, 3.429999828338623, 0.3940000534057617, 0.39300012588500977, 0.37400007247924805, 0.11599993705749512, 0.4719998836517334, 0.6979999542236328, 0.08899998664855957, 0.1360001564025879, 0.3059999942779541, 0.3490002155303955, 0.10199999809265137, 0.2820000648498535, 0.20000004768371582, 0.2839999198913574, 0.20600008964538574, 0.3080000877380371, 0.12800002098083496, 0.07599997520446777, 0.029000043869018555]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,27.104568053114473,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MPC-3,96,test_id,id_actual,id_reliable,3,,1666.507291289621,1320.79308640732,26.174743677881875,,126.76899981498718,2.6410208294788995,19.924999952316284,0,0,True,,100096,pure_mpc,4,48,True,,1.0,0.12500000077525425,"[15.213147200714408, 14.908710006006341, 6.8806992340274995, 8.551004242978324, 6.275502737036822, 7.839208416998188, 6.114239602484801, 8.065611534810621, 7.5107329252160735, 6.703946606260821, 15.882793113418202, 23.909839522253876, 34.40906984875981, 14.394403379463979, 25.6229254408646, 5.708463853047679, 5.46317415032656, 4.229980629432356, 2.9967093296787755, 2.5120784028987244, 1.2789408292102564, 0.04589925652157223, 0.0, 5.5998956944043385, 2.0052647797939107, 6.113792989224332, 11.82016411379616, 5.705135136834062, 7.877862729725372, 51.27101041419049, 77.71860781030848, 92.01812752101732, 101.16460073731086, 103.55794502309091, 112.41807934290864, 103.42084075330767, 43.367295356692395, 65.92411952752845, 62.96503875808186, 62.230544504429574, 66.96436508515464, 66.69440510245428, 60.441446632210855, 73.72370145550096, 75.04157100060696, 65.10438598231012, 52.09336857440538, 66.74864200192245]","[0.33700013160705566, 0.49000000953674316, 3.9660000801086426, 10.38100004196167, 3.00600004196167, 10.109999895095825, 0.07300019264221191, 2.857999801635742, 1.746999979019165, 2.2679998874664307, 1.0260000228881836, 0.2969999313354492, 0.9340000152587891, 2.689000129699707, 1.7569999694824219, 0.1380000114440918, 0.40399980545043945, 0.06999993324279785, 0.6789999008178711, 6.2200000286102295, 0.5220000743865967, 0.03900003433227539, 0.046000003814697266, 6.769999980926514, 4.431999921798706, 19.062999963760376, 19.924999952316284, 19.914000034332275, 2.0369999408721924, 0.6789999008178711, 0.125, 0.13100004196166992, 0.11599993705749512, 0.7060000896453857, 0.7070000171661377, 0.16100001335144043, 0.4200000762939453, 0.10599994659423828, 0.20300006866455078, 0.10800004005432129, 0.12199997901916504, 0.12199997901916504, 0.3190000057220459, 0.0820000171661377, 0.11600017547607422, 0.22299981117248535, 0.08599996566772461, 0.03900003433227539]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,26.174743677881875,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MPC-3,97,test_id,id_actual,id_reliable,3,,1654.6971871283629,1258.228083921786,31.510113966842766,,51.596999168395996,1.0749374826749165,8.962000131607056,0,0,True,,100097,pure_mpc,4,48,True,,1.0,0.12500000061326128,"[23.476892858265742, 8.775729756383043, 3.6994013495100826, 4.930032029035361, 5.846988293947201, 7.045442308096641, 5.500041417049857, 10.672973387248843, 6.153630101225126, 13.81882028139338, 19.559469016234722, 24.03150567519046, 36.33583635830905, 27.693220798073902, 18.895763562431654, 9.282945659071377, 5.948201211585672, 4.7147961744851, 3.5877245171095797, 2.354503210264037, 1.1213779044186731, 0.0, 0.0, 0.0, 0.0, 12.88901659805693, 19.438383347446326, 29.479482042554928, 39.917760801614754, 58.96819014102168, 56.57794315533095, 82.00604242891023, 88.1543477743193, 120.47599730916971, 118.48136326023844, 107.85428341878061, 43.071272516101786, 48.087962312977965, 46.07812268156374, 64.38704971488481, 58.885974385473205, 64.22765286714662, 68.18184824533661, 52.73081058767631, 64.6222885313258, 54.34694063166778, 55.217778201185055, 57.1713803062499]","[0.1119999885559082, 0.809999942779541, 0.4269998073577881, 0.10899996757507324, 0.08999991416931152, 8.962000131607056, 0.10199999809265137, 2.251999855041504, 0.08899998664855957, 0.3260002136230469, 0.4200000762939453, 0.4630000591278076, 1.183000087738037, 0.2820000648498535, 2.4579999446868896, 2.7119998931884766, 0.11599993705749512, 0.5509998798370361, 3.823000192642212, 0.5, 0.0410001277923584, 0.49000000953674316, 0.05299997329711914, 0.505000114440918, 5.824999809265137, 3.485999822616577, 5.059000015258789, 3.56499981880188, 2.253000020980835, 0.559999942779541, 0.5190000534057617, 0.40200018882751465, 0.1399998664855957, 0.11800003051757812, 0.12299990653991699, 0.10199999809265137, 0.3529999256134033, 0.29400014877319336, 0.2369999885559082, 0.13899993896484375, 0.31399989128112793, 0.21900010108947754, 0.10799980163574219, 0.28799986839294434, 0.22499990463256836, 0.3040001392364502, 0.06299996376037598, 0.02499985694885254]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,31.510113966842766,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MPC-3,98,test_id,id_actual,id_reliable,3,,1631.8100350027046,1287.9623570504841,26.697028532701342,,40.756999254226685,0.8491041511297226,7.523000001907349,0,0,True,,100098,pure_mpc,4,48,True,,1.0,0.12500000063582978,"[19.0479503083156, 10.594131658865935, 6.372050080279016, 4.93272754387705, 5.395468414459589, 5.379866711039984, 5.668918800184031, 9.44055903929555, 14.2620776523937, 13.237726039551553, 16.665328661072135, 29.481094347911338, 35.48962444155661, 21.633624323271555, 30.796386518604038, 11.295265899628781, 5.557658916614759, 4.3242843582236095, 3.0911790667832486, 1.8579964132081783, 0.6249097599990523, 0.0, 0.0, 0.7931578504158086, 1.600709595820401, 2.8270796964187683, 4.060337614544254, 4.532408194429961, 9.568557930305978, 43.605024094436175, 69.18685374449117, 81.35389585868428, 108.79561593671792, 114.76207332517983, 106.6822629092635, 110.8005904725209, 48.6048742932205, 52.061950314971796, 59.76635012249404, 66.60931532691224, 54.567214385372466, 64.6695345423211, 62.32949774124623, 57.699128102007975, 49.37250750169937, 69.70726518334357, 67.34822246441765, 65.3567788463331]","[0.7460000514984131, 1.2589998245239258, 5.562000036239624, 0.39999985694885254, 0.2649998664855957, 0.3509998321533203, 0.28999996185302734, 0.6740000247955322, 1.0939998626708984, 1.935999870300293, 1.5989999771118164, 0.30499982833862305, 0.8480000495910645, 0.46000003814697266, 0.9320001602172852, 1.4930000305175781, 0.12100005149841309, 0.051999807357788086, 0.0559999942779541, 0.06299996376037598, 0.04500007629394531, 0.502000093460083, 7.523000001907349, 2.80400013923645, 2.2079999446868896, 1.1929998397827148, 0.4849998950958252, 0.6460001468658447, 0.9549999237060547, 1.3680000305175781, 0.17499995231628418, 0.13499999046325684, 0.3619999885559082, 0.40200018882751465, 0.6789999008178711, 0.11999988555908203, 0.23200011253356934, 0.3059999942779541, 0.31599998474121094, 0.20799994468688965, 0.2929999828338623, 0.23200011253356934, 0.20399999618530273, 0.3040001392364502, 0.3280000686645508, 0.13399982452392578, 0.059999942779541016, 0.032000064849853516]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,26.697028532701342,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MPC-3,99,test_id,id_actual,id_reliable,3,,1722.955718651368,1329.4121074740826,29.602830376280263,,66.84800004959106,1.3926666676998138,9.657999992370605,0,0,True,,100099,pure_mpc,4,48,True,,1.0,0.12500000088715263,"[14.449656383225308, 12.27954623249995, 6.791290344504567, 4.5847439642221515, 11.34509733854846, 6.023482096755191, 9.713175497846, 12.052238369171056, 15.357707412265256, 15.365862013355198, 22.09211307757927, 32.579198492655664, 33.4780391534314, 29.10556920446367, 22.668692769680177, 5.969351409742737, 4.735944727017293, 4.936306618061052, 3.702980340018365, 2.68478639542989, 1.451635376987237, 0.21858035854458405, 0.0, 0.0, 0.6898160677656588, 1.9229076788100368, 34.49752832212175, 39.41399831245822, 36.108879707178865, 26.328175498434454, 60.428339179415396, 87.4532711343754, 83.62099975509054, 117.70521323579813, 124.49394862026728, 127.02142551353724, 44.14764446129651, 64.01677198121132, 56.770094286904786, 49.25263777872975, 57.985117611578254, 61.7675197288009, 61.82370216823527, 53.75804330504756, 65.0729956912171, 74.03556388577803, 67.9388779813022, 55.11624917000919]","[0.7100000381469727, 3.017000198364258, 3.7109999656677246, 0.3689999580383301, 9.657999992370605, 0.08999991416931152, 5.72599983215332, 0.3509998321533203, 1.7880001068115234, 0.6949999332427979, 0.3659999370574951, 0.24699997901916504, 2.3910000324249268, 0.3470001220703125, 1.5460000038146973, 2.8889999389648438, 0.05200004577636719, 0.22799992561340332, 0.046000003814697266, 8.490999937057495, 0.48600006103515625, 0.4330000877380371, 6.01200008392334, 0.40600013732910156, 3.0209999084472656, 0.6110000610351562, 2.7990000247955322, 3.36899995803833, 2.127000093460083, 1.3240001201629639, 0.3379998207092285, 0.10500001907348633, 0.3959999084472656, 0.312000036239624, 0.11100006103515625, 0.09299993515014648, 0.2630000114440918, 0.10599994659423828, 0.25999999046325684, 0.33099985122680664, 0.2070000171661377, 0.1790001392364502, 0.27499985694885254, 0.28600001335144043, 0.10400009155273438, 0.09600019454956055, 0.05499982833862305, 0.02500009536743164]",,original,Original,None,High,Strong,False,False,,,mpc_diagnostic,formal/step4_33_main_model_based_raw.csv,29.602830376280263,,,,,,,,,,,,,,,,,,,,,,,,,,
